Date;Adj Close;Close;High;Low;Open;Volume
04.04.1983;4.151742935;5.949295044;6.119275093;5.949295044;0;735
05.04.1983;4.211052895;6.034285069;6.119275093;6.034285069;0;14413
06.04.1983;4.211052895;6.034285069;6.119275093;6.034285069;0;147
07.04.1983;4.151742935;5.949295044;6.034285069;5.949295044;0;3530
08.04.1983;4.092431068;5.864305019;5.949295044;5.864305019;0;1765
11.04.1983;4.151742935;5.949295044;6.119275093;5.949295044;0;11766
12.04.1983;4.211052895;6.034285069;6.119275093;6.034285069;0;4706
13.04.1983;4.270363808;6.119275093;6.204265118;6.119275093;0;2500
14.04.1983;4.388983727;6.289254189;6.459234238;6.289254189;0;12796
15.04.1983;4.388983727;6.289254189;6.374244213;6.289254189;0;1765
18.04.1983;4.388983727;6.289254189;6.374244213;6.289254189;0;2942
19.04.1983;4.270363808;6.119275093;6.204265118;6.119275093;0;14413
20.04.1983;4.270363808;6.119275093;6.289254189;6.119275093;0;7501
21.04.1983;4.329672337;6.204265118;6.289254189;6.204265118;0;12649
22.04.1983;4.388983727;6.289254189;6.374244213;6.289254189;0;8677
25.04.1983;4.329672337;6.204265118;6.289254189;6.204265118;0;1324
26.04.1983;4.329672337;6.204265118;6.289254189;6.204265118;0;7501
27.04.1983;4.329672337;6.204265118;6.289254189;6.204265118;0;5589
28.04.1983;4.388983727;6.289254189;6.374244213;6.289254189;0;35887
29.04.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;47064
02.05.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;30592
03.05.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;23091
04.05.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;882
05.05.1983;4.626224995;6.62921381;6.799193859;6.62921381;0;1030
06.05.1983;4.685537815;6.714203835;6.799193859;6.714203835;0;10737
09.05.1983;4.804158211;6.884183884;6.969173908;6.884183884;0;48241
10.05.1983;4.744847298;6.799193859;6.884183884;6.799193859;0;10001
11.05.1983;4.744847298;6.799193859;6.884183884;6.799193859;0;59419
12.05.1983;4.744847298;6.799193859;6.799193859;6.799193859;0;35151
13.05.1983;4.685537815;6.714203835;6.884183884;6.714203835;0;37799
16.05.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;6471
17.05.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;2647
18.05.1983;4.685537815;6.714203835;6.799193859;6.714203835;0;79274
19.05.1983;4.685537815;6.714203835;6.799193859;6.714203835;0;143399
20.05.1983;4.685537815;6.714203835;6.799193859;6.714203835;0;117955
23.05.1983;4.626224995;6.62921381;6.799193859;6.62921381;0;134722
24.05.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;37210
25.05.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;31033
26.05.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;19267
27.05.1983;4.50760603;6.459234238;6.544223785;6.459234238;0;7795
31.05.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;82216
01.06.1983;4.448293209;6.374244213;6.544223785;6.374244213;0;14708
02.06.1983;4.50760603;6.459234238;6.544223785;6.459234238;0;8089
03.06.1983;4.448293209;6.374244213;6.459234238;6.374244213;0;16325
06.06.1983;4.388983727;6.289254189;6.459234238;6.289254189;0;5589
07.06.1983;4.329672337;6.204265118;6.374244213;6.204265118;0;3236
08.06.1983;4.329672337;6.204265118;6.289254189;6.204265118;0;11913
09.06.1983;4.329672337;6.204265118;6.289254189;6.204265118;0;5442
10.06.1983;4.329672337;6.204265118;6.289254189;6.204265118;0;3236
13.06.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;47947
14.06.1983;4.50760603;6.459234238;6.544223785;6.459234238;0;215761
15.06.1983;4.50760603;6.459234238;6.544223785;6.459234238;0;8236
16.06.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;29415
17.06.1983;4.863469124;6.969173908;7.054163933;6.969173908;0;21767
20.06.1983;4.863469124;6.969173908;7.054163933;6.969173908;0;23826
21.06.1983;5.219333649;7.479113102;7.649093151;7.479113102;0;129133
22.06.1983;5.219333649;7.479113102;7.649093151;7.479113102;0;10295
23.06.1983;5.100712776;7.309134007;7.394123077;7.309134007;0;5442
24.06.1983;5.100712776;7.309134007;7.394123077;7.309134007;0;1618
27.06.1983;5.100712776;7.309134007;7.394123077;7.309134007;0;9413
28.06.1983;4.804158211;6.884183884;6.969173908;6.884183884;0;230321
29.06.1983;4.804158211;6.884183884;6.969173908;6.884183884;0;41476
30.06.1983;4.804158211;6.884183884;6.969173908;6.884183884;0;0
01.07.1983;4.863469124;6.969173908;7.054163933;6.969173908;0;3824
05.07.1983;4.685537815;6.714203835;6.884183884;6.714203835;0;47064
06.07.1983;4.744847298;6.799193859;6.884183884;6.799193859;0;42211
07.07.1983;4.744847298;6.799193859;6.884183884;6.799193859;0;45888
08.07.1983;4.744847298;6.799193859;6.884183884;6.799193859;0;114867
11.07.1983;4.685537815;6.714203835;6.799193859;6.714203835;0;15149
12.07.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;59125
13.07.1983;4.626224995;6.62921381;6.799193859;6.62921381;0;16620
14.07.1983;4.685537815;6.714203835;6.799193859;6.714203835;0;10295
15.07.1983;4.744847298;6.799193859;6.884183884;6.799193859;0;24415
18.07.1983;4.744847298;6.799193859;6.884183884;6.799193859;0;40299
19.07.1983;4.744847298;6.799193859;6.799193859;6.799193859;0;60301
20.07.1983;4.804158211;6.884183884;6.884183884;6.884183884;0;51035
21.07.1983;4.804158211;6.884183884;6.969173908;6.884183884;0;40887
22.07.1983;4.804158211;6.884183884;6.969173908;6.884183884;0;88099
25.07.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;25150
26.07.1983;4.744847298;6.799193859;6.969173908;6.799193859;0;30004
27.07.1983;4.744847298;6.799193859;6.884183884;6.799193859;0;16031
28.07.1983;4.744847298;6.799193859;6.799193859;6.799193859;6.799193859;0
29.07.1983;4.685537815;6.714203835;6.799193859;6.714203835;0;3530
01.08.1983;4.626224995;6.62921381;6.799193859;6.62921381;0;11178
02.08.1983;4.626224995;6.62921381;6.799193859;6.62921381;0;2059
03.08.1983;4.626224995;6.62921381;6.799193859;6.62921381;0;3089
04.08.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;17355
05.08.1983;4.566915512;6.544223785;6.714203835;6.544223785;0;54565
08.08.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;15884
09.08.1983;4.50760603;6.459234238;6.544223785;6.459234238;0;26180
10.08.1983;4.50760603;6.459234238;6.544223785;6.459234238;0;3824
11.08.1983;4.50760603;6.459234238;6.544223785;6.459234238;0;15443
12.08.1983;4.50760603;6.459234238;6.544223785;6.459234238;0;13531
15.08.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;23826
16.08.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;20738
17.08.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;42358
18.08.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;23532
19.08.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;16473
22.08.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;15296
23.08.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;4706
24.08.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;37357
25.08.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;50594
26.08.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;103542
29.08.1983;4.448293209;6.374244213;6.459234238;6.374244213;0;36916
30.08.1983;4.448293209;6.374244213;6.459234238;6.374244213;0;13825
31.08.1983;4.448293209;6.374244213;6.459234238;6.374244213;0;57654
01.09.1983;4.448293209;6.374244213;6.459234238;6.374244213;0;16178
02.09.1983;4.388983727;6.289254189;6.374244213;6.289254189;0;19414
06.09.1983;4.448293209;6.374244213;6.459234238;6.374244213;0;16325
07.09.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;56477
08.09.1983;4.685537815;6.714203835;6.799193859;6.714203835;0;62066
09.09.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;2353
12.09.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;110601
13.09.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;15296
14.09.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;89275
15.09.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;18532
16.09.1983;4.566915512;6.544223785;6.62921381;6.544223785;0;38828
19.09.1983;4.626224995;6.62921381;6.714203835;6.62921381;0;41476
20.09.1983;4.685537815;6.714203835;6.799193859;6.714203835;0;11619
21.09.1983;4.744847298;6.799193859;6.799193859;6.799193859;0;19708
22.09.1983;4.804158211;6.884183884;6.969173908;6.884183884;0;25444
23.09.1983;4.922780514;7.054163933;7.139153957;7.054163933;0;13531
26.09.1983;5.160021782;7.394123077;7.479113102;7.394123077;0;210025
27.09.1983;5.041401386;7.224143982;7.309134007;7.224143982;0;23679
28.09.1983;5.041401386;7.224143982;7.394123077;7.224143982;0;441
29.09.1983;5.100712776;7.309134007;7.394123077;7.309134007;0;1912
30.09.1983;5.100712776;7.309134007;7.394123077;7.309134007;0;1471
03.10.1983;5.100712776;7.309134007;7.394123077;7.309134007;0;172962
04.10.1983;5.160021782;7.394123077;7.479113102;7.394123077;0;76480
05.10.1983;5.160021782;7.394123077;7.479113102;7.394123077;0;10737
06.10.1983;5.160021782;7.394123077;7.479113102;7.394123077;0;7648
07.10.1983;5.278642654;7.564103127;7.649093151;7.564103127;0;14266
10.10.1983;5.278642654;7.564103127;7.734083176;7.564103127;0;5589
11.10.1983;5.219333649;7.479113102;7.564103127;7.479113102;0;7942
12.10.1983;5.219333649;7.479113102;7.564103127;7.479113102;0;3089
13.10.1983;5.100712776;7.309134007;7.479113102;7.309134007;0;8089
14.10.1983;4.863469124;6.969173908;7.054163933;6.969173908;0;26915
17.10.1983;5.100712776;7.309134007;7.479113102;7.309134007;0;21914
18.10.1983;5.041401386;7.224143982;7.309134007;7.224143982;0;3236
19.10.1983;4.982089996;7.139153957;7.224143982;7.139153957;0;8089
20.10.1983;5.041401386;7.224143982;7.394123077;7.224143982;0;7501
21.10.1983;5.100712776;7.309134007;7.394123077;7.309134007;0;3383
24.10.1983;4.982089996;7.139153957;7.309134007;7.139153957;0;441
25.10.1983;4.982089996;7.139153957;7.309134007;7.139153957;0;3236
26.10.1983;4.982089996;7.139153957;7.224143982;7.139153957;0;5148
27.10.1983;5.219333649;7.479113102;7.564103127;7.479113102;0;38681
28.10.1983;5.160021782;7.394123077;7.479113102;7.394123077;0;4118
31.10.1983;5.100712776;7.309134007;7.394123077;7.309134007;0;2059
01.11.1983;5.160021782;7.394123077;7.479113102;7.394123077;0;15296
02.11.1983;5.219333649;7.479113102;7.564103127;7.479113102;0;2206
03.11.1983;5.219333649;7.479113102;7.564103127;7.479113102;0;7648
04.11.1983;5.100712776;7.309134007;7.479113102;7.309134007;0;11031
07.11.1983;4.982089996;7.139153957;7.309134007;7.139153957;0;4412
08.11.1983;5.041401386;7.224143982;7.309134007;7.224143982;0;5589
09.11.1983;5.041401386;7.224143982;7.224143982;7.224143982;7.224143982;0
10.11.1983;5.041401386;7.224143982;7.309134007;7.224143982;0;2500
11.11.1983;5.041401386;7.224143982;7.309134007;7.224143982;0;5589
14.11.1983;5.100712776;7.309134007;7.394123077;7.309134007;0;16473
15.11.1983;5.160021782;7.394123077;7.479113102;7.394123077;0;66773
16.11.1983;5.219333649;7.479113102;7.564103127;7.479113102;0;59419
17.11.1983;5.219333649;7.479113102;7.564103127;7.479113102;0;8089
18.11.1983;5.219333649;7.479113102;7.564103127;7.479113102;0;13237
21.11.1983;5.337953091;7.649093151;7.734083176;7.649093151;0;19855
22.11.1983;5.337953091;7.649093151;7.8190732;7.649093151;0;8089
23.11.1983;5.337953091;7.649093151;7.734083176;7.649093151;0;6766
25.11.1983;5.337953091;7.649093151;7.734083176;7.649093151;0;735
28.11.1983;5.337953091;7.649093151;7.734083176;7.649093151;0;2942
29.11.1983;5.337953091;7.649093151;7.734083176;7.649093151;0;8825
30.11.1983;5.397264481;7.734083176;7.8190732;7.734083176;0;23238
01.12.1983;5.397264481;7.734083176;7.8190732;7.734083176;0;1471
02.12.1983;5.693816662;8.159032822;8.244023323;8.159032822;0;13531
05.12.1983;5.693816662;8.159032822;8.329012871;8.159032822;0;21032
06.12.1983;5.753128052;8.244023323;8.414003372;8.244023323;0;59566
07.12.1983;5.753128052;8.244023323;8.329012871;8.244023323;0;44270
08.12.1983;5.693816662;8.159032822;8.329012871;8.159032822;0;8383
09.12.1983;5.693816662;8.159032822;8.329012871;8.159032822;0;588
12.12.1983;5.812438488;8.329012871;8.414003372;8.329012871;0;1030
13.12.1983;5.753128052;8.244023323;8.329012871;8.244023323;0;3089
14.12.1983;5.812438488;8.329012871;8.414003372;8.329012871;0;41328
15.12.1983;5.812438488;8.329012871;8.49899292;8.329012871;0;208407
16.12.1983;5.931060791;8.49899292;8.583982468;8.49899292;0;882
19.12.1983;5.753128052;8.244023323;8.329012871;8.244023323;0;4412
20.12.1983;5.871748924;8.414003372;8.49899292;8.414003372;0;10001
21.12.1983;5.812438488;8.329012871;8.414003372;8.329012871;0;1765
22.12.1983;5.812438488;8.329012871;8.414003372;8.329012871;0;294
23.12.1983;5.812438488;8.329012871;8.414003372;8.329012871;0;4706
27.12.1983;5.931060791;8.49899292;8.668972015;8.49899292;0;6324
28.12.1983;5.99037075;8.583982468;8.753961563;8.583982468;0;5736
29.12.1983;6.049681664;8.668972015;8.753961563;8.668972015;0;1765
30.12.1983;6.049681664;8.668972015;8.753961563;8.668972015;0;3236
03.01.1984;6.049681664;8.668972015;8.838952065;8.668972015;0;1765
04.01.1984;6.108988762;8.753961563;8.838952065;8.753961563;0;12354
05.01.1984;6.049681664;8.668972015;8.838952065;8.668972015;0;10884
06.01.1984;6.049681664;8.668972015;8.753961563;8.668972015;0;2500
09.01.1984;5.931060791;8.49899292;8.583982468;8.49899292;0;4412
10.01.1984;5.871748924;8.414003372;8.583982468;8.414003372;0;47653
11.01.1984;5.871748924;8.414003372;8.49899292;8.414003372;0;11619
12.01.1984;5.871748924;8.414003372;8.49899292;8.414003372;0;8383
13.01.1984;5.812438488;8.329012871;8.414003372;8.329012871;0;2059
16.01.1984;5.753128052;8.244023323;8.414003372;8.244023323;0;16914
17.01.1984;5.693816662;8.159032822;8.329012871;8.159032822;0;2059
18.01.1984;5.634506702;8.074043274;8.159032822;8.074043274;0;2647
19.01.1984;5.634506702;8.074043274;8.159032822;8.074043274;0;735
20.01.1984;5.634506702;8.074043274;8.159032822;8.074043274;0;1177
23.01.1984;5.575195789;7.989052773;8.074043274;7.989052773;0;6618
24.01.1984;5.575195789;7.989052773;8.074043274;7.989052773;0;1765
25.01.1984;5.45657444;7.8190732;7.904063225;7.8190732;0;23091
26.01.1984;5.45657444;7.8190732;7.989052773;7.8190732;0;147
27.01.1984;5.634506702;8.074043274;8.159032822;8.074043274;0;0
30.01.1984;5.634506702;8.074043274;8.159032822;8.074043274;0;3236
31.01.1984;5.634506702;8.074043274;8.159032822;8.074043274;0;3236
01.02.1984;5.634506702;8.074043274;8.244023323;8.074043274;0;2942
02.02.1984;5.634506702;8.074043274;8.159032822;8.074043274;0;3677
03.02.1984;5.575195789;7.989052773;8.074043274;7.989052773;0;77068
06.02.1984;5.515884876;7.904063225;7.989052773;7.904063225;0;4854
07.02.1984;5.45657444;7.8190732;7.989052773;7.8190732;0;4559
08.02.1984;5.45657444;7.8190732;7.904063225;7.8190732;0;9119
09.02.1984;5.337953091;7.649093151;7.734083176;7.649093151;0;26474
10.02.1984;5.219333649;7.479113102;7.649093151;7.479113102;0;11766
13.02.1984;5.100712776;7.309134007;7.394123077;7.309134007;0;3530
14.02.1984;4.982089996;7.139153957;7.224143982;7.139153957;0;40887
15.02.1984;5.160021782;7.394123077;7.479113102;7.394123077;0;7501
16.02.1984;5.219333649;7.479113102;7.649093151;7.479113102;0;28827
17.02.1984;5.160021782;7.394123077;7.564103127;7.394123077;0;294
21.02.1984;5.337953091;7.649093151;7.734083176;7.649093151;0;62802
22.02.1984;5.337953091;7.649093151;7.8190732;7.649093151;0;11325
23.02.1984;5.278642654;7.564103127;7.734083176;7.564103127;0;10148
24.02.1984;5.45657444;7.8190732;7.904063225;7.8190732;0;17502
27.02.1984;5.397264481;7.734083176;7.8190732;7.734083176;0;3971
